,token,RT,brown_bigram_surprisal,length,index
9527,may,346.3150684931507,3.0349831581115723,3,9527
9528,be,335.2432432432432,0.4850961565971374,2,9528
9529,considered,324.94520547945206,2.2635817527771,10,9529
9530,"inconsequential,",431.3513513513514,5.55612850189209,16,9530
9531,part,438.94444444444446,3.578930377960205,4,9531
9532,of,360.1232876712329,0.2224148064851761,2,9532
9533,a,335.1111111111111,1.3818944692611694,1,9533
9534,developmental,397.85135135135135,5.452291965484619,13,9534
9535,"phase,",393.3108108108109,4.2567458152771,6,9535
9536,or,339.3648648648649,2.785429000854492,2,9536
9537,the,350.54166666666663,1.3144419193267822,3,9537
9538,result,327.6351351351351,2.9104363918304443,6,9538
9539,of,312.2837837837838,0.5057284235954285,2,9539
9540,another,313.1095890410959,3.093958616256714,7,9540
9541,condition.,382.5205479452055,4.140457630157471,10,9541
9542,For,372.7945205479452,1.939103484153748,3,9542
9543,"example,",347.6301369863013,1.7420873641967771,8,9543
9544,parents,331.79166666666663,4.904210090637207,7,9544
9545,may,319.2191780821918,3.1751363277435303,3,9545
9546,think,350.86301369863014,2.482283592224121,5,9546
9547,that,314.93055555555554,1.1037330627441406,4,9547
9548,eye,318.77777777777777,4.634290218353272,3,9548
9549,blinking,333.0,5.803160190582275,8,9549
9550,is,358.04166666666663,2.318467855453491,2,9550
9551,related,336.7323943661972,3.3221447467803955,7,9551
9552,to,313.1388888888889,0.2456738948822021,2,9552
9553,vision,334.8888888888889,5.000026702880859,6,9553
9554,problems,319.0138888888889,3.944058418273926,8,9554
9555,or,333.45205479452056,2.8451242446899414,2,9555
9556,that,323.0138888888889,2.0695443153381348,4,9556
9557,sniffing,319.986301369863,6.048178195953369,8,9557
9558,is,374.59722222222223,2.318467855453491,2,9558
9559,related,343.27777777777777,3.3221447467803955,7,9559
9560,to,323.55555555555554,0.2456738948822021,2,9560
9561,seasonal,384.75,5.623695373535156,8,9561
9562,allergies.,345.4492753623188,5.602208137512207,10,9562
9563,There,403.01408450704224,1.8309366703033447,5,9563
9564,are,336.61971830985914,0.912998378276825,3,9564
9565,many,321.8888888888889,2.177609205245972,4,9565
9566,patients,354.7323943661972,4.612124919891357,8,9566
9567,who,346.47887323943667,1.779444456100464,3,9567
9568,are,319.07042253521126,1.3002885580062866,3,9568
9569,self-diagnosed,378.5555555555555,5.838563919067383,14,9569
9570,after,378.7323943661972,3.1739301681518555,5,9570
9571,"they,",349.27777777777777,1.6693860292434692,5,9571
9572,their,374.1666666666666,3.485680103302002,5,9572
9573,"parents,",380.8169014084508,2.992067813873291,8,9573
9574,other,365.958904109589,3.672827482223511,5,9574
9575,"relatives,",355.24657534246575,4.71975564956665,10,9575
9576,or,349.9189189189189,1.85255229473114,2,9576
9577,friends,322.31081081081084,4.090848922729492,7,9577
9578,read,324.47945205479454,4.407242298126221,4,9578
9579,or,316.09589041095893,2.482783079147339,2,9579
9580,hear,315.43835616438355,4.020062446594238,4,9580
9581,about,302.6621621621622,1.5160387754440308,5,9581
9582,Tourette's,335.6575342465753,6.191842555999756,10,9582
9583,from,331.93150684931504,2.352385997772217,4,9583
9584,others.,344.47222222222223,3.1984474658966064,7,9584
9585,Tics,361.8918918918919,6.639578819274902,4,9585
9586,are,343.3835616438356,2.455649137496948,3,9586
9587,classified,344.6756756756757,5.196254730224609,10,9587
9588,as,347.6111111111111,0.482360303401947,2,9588
9589,either,324.0,4.2441816329956055,6,9589
9590,simple,308.0,4.3834547996521,6,9590
9591,or,357.94520547945206,2.5611584186553955,2,9591
9592,complex.,327.04109589041093,4.458467483520508,8,9592
9593,Simple,365.958904109589,4.142991065979004,6,9593
9594,motor,356.24657534246575,4.515539646148682,5,9594
9595,tics,370.1643835616439,5.959982395172119,4,9595
9596,are,330.3835616438356,2.455649137496948,3,9596
9597,"sudden,",331.7361111111111,4.884052276611328,7,9597
9598,"brief,",400.1506849315068,4.3985090255737305,6,9598
9599,repetitive,347.55555555555554,5.688515663146973,10,9599
9600,movements,384.83561643835617,4.271552562713623,9,9600
9601,that,352.43835616438355,2.093108892440796,4,9601
9602,involve,326.875,4.029055595397949,7,9602
9603,a,333.6891891891892,1.493492841720581,1,9603
9604,limited,340.09589041095893,3.209714412689209,7,9604
9605,number,338.6301369863013,1.6172845363616943,6,9605
9606,of,316.6164383561644,0.1089139431715011,2,9606
9607,muscle,328.17808219178085,3.862085103988648,6,9607
9608,groups.,355.5753424657534,1.6689356565475464,7,9608
9609,Some,347.1917808219178,2.433095216751098,4,9609
9610,of,317.59722222222223,0.7185996174812317,2,9610
9611,the,313.93055555555554,0.5706213116645813,3,9611
9612,more,326.2676056338028,2.7205073833465576,4,9612
9613,common,312.40277777777777,3.116162061691284,6,9613
9614,simple,313.31944444444446,4.288889408111572,6,9614
9615,tics,342.8082191780822,5.883257865905762,4,9615
9616,include,308.18055555555554,3.8828954696655273,7,9616
9617,eye,358.875,4.232373237609863,3,9617
9618,"blinking,",367.7042253521127,5.803160190582275,9,9618
9619,facial,352.6575342465753,5.466753959655762,6,9619
9620,"grimacing,",397.8888888888889,5.752273082733154,10,9620
9621,shoulder,472.94444444444446,4.263291835784912,8,9621
9622,"shrugging,",465.68055555555554,6.0479817390441895,10,9622
9623,and,406.55555555555554,1.6883405447006226,3,9623
9624,head,353.90277777777777,3.591362476348877,4,9624
9625,or,363.68055555555554,2.019465684890747,2,9625
9626,shoulder,364.22222222222223,4.661057472229004,8,9626
9627,jerking.,374.2112676056338,5.645080089569092,8,9627
9628,Simple,372.5,4.142991065979004,6,9628
9629,"vocalizations,",476.0555555555555,5.883257865905762,14,9629
9630,which,382.34722222222223,2.569946765899658,5,9630
9631,motor,373.28169014084506,4.873927116394043,5,9631
9632,tics,389.3888888888889,5.959982395172119,4,9632
9633,typically,366.72222222222223,4.572620868682861,9,9633
9634,"precede,",376.40277777777777,5.410830497741699,8,9634
9635,might,510.08333333333337,3.307061195373535,5,9635
9636,include,416.4246575342466,4.426884651184082,7,9636
9637,repetitive,402.8356164383561,5.781715393066406,10,9637
9638,"throat-clearing,",484.8169014084508,5.752273082733154,16,9638
9639,"sniffing,",523.8356164383562,5.3454909324646,9,9639
9640,or,402.27777777777777,2.430173635482788,2,9640
9641,grunting,375.83561643835617,5.743256568908691,8,9641
9642,sounds.,400.6849315068493,4.271552562713623,7,9642
9643,Complex,431.6301369863014,5.069271087646484,7,9643
9644,tics,395.4246575342466,5.942357540130615,4,9644
9645,are,375.2222222222223,2.455649137496948,3,9645
9646,"distinct,",366.40277777777777,3.08036208152771,9,9646
9647,coordinated,404.7605633802817,4.889874458312988,11,9647
9648,patterns,394.7323943661972,4.247161388397217,8,9648
9649,of,353.8169014084507,0.4999819993972778,2,9649
9650,movement,343.25,3.8820409774780273,8,9650
9651,that,351.2328767123288,1.6482877731323242,4,9651
9652,involve,321.2054794520548,4.029055595397949,7,9652
9653,several,327.2222222222223,3.7296786308288574,7,9653
9654,muscle,350.5,4.528773784637451,6,9654
9655,groups.,347.35616438356163,1.6689356565475464,7,9655
9656,Complex,345.5068493150685,5.069271087646484,7,9656
9657,motor,344.05555555555554,4.574639320373535,5,9657
9658,tics,329.52054794520546,5.959982395172119,4,9658
9659,might,345.5,3.185798168182373,5,9659
9660,include,327.5774647887324,4.426884651184082,7,9660
9661,facial,320.67605633802816,5.646261215209961,6,9661
9662,grimacing,352.6478873239437,5.752273082733154,9,9662
9663,combined,394.81944444444446,4.322459697723389,8,9663
9664,with,337.013698630137,0.7149771451950073,4,9664
9665,a,315.6301369863013,0.898048996925354,1,9665
9666,head,326.8493150684932,3.462735414505005,4,9666
9667,twist,340.98591549295776,5.135427951812744,5,9667
9668,and,351.3521126760563,1.8228330612182613,3,9668
9669,a,364.9577464788733,1.6393860578536987,1,9669
9670,shoulder,335.88732394366195,4.082540988922119,8,9670
9671,shrug.,349.69444444444446,5.762462615966797,6,9671
9672,Other,361.9295774647888,2.882493257522583,5,9672
9673,complex,344.8611111111111,4.413539409637451,7,9673
9674,motor,338.80555555555554,4.574639320373535,5,9674
9675,tics,316.30555555555554,5.959982395172119,4,9675
9676,may,317.7887323943662,2.839789867401123,3,9676
9677,actually,323.43055555555554,3.169957160949707,8,9677
9678,appear,323.40277777777777,4.192573547363281,6,9678
9679,"purposeful,",320.4861111111111,5.701717376708984,11,9679
9680,including,401.28169014084506,4.330210208892822,9,9680
9681,sniffing,371.625,5.655375957489014,8,9681
9682,or,368.84722222222223,2.430173635482788,2,9682
9683,touching,352.8888888888889,5.009701251983643,8,9683
9684,"objects,",389.01408450704224,4.07419490814209,8,9684
9685,"hopping,",405.0422535211268,5.425131320953369,8,9685
9686,"jumping,",438.8028169014085,4.824444770812988,8,9686
9687,"bending,",437.5211267605633,4.995626926422119,8,9687
9688,or,400.3521126760563,2.50295639038086,2,9688
9689,twisting.,383.40277777777777,5.100947380065918,9,9689
9690,Complex,397.68055555555554,5.069271087646484,7,9690
9691,vocal,412.9295774647888,4.883968353271484,5,9691
9692,tics,338.66197183098586,5.769357681274414,4,9692
9693,include,354.77777777777777,3.8828954696655273,7,9693
9694,words,349.1549295774648,3.929432392120361,5,9694
9695,or,341.2112676056338,1.4855015277862549,2,9695
9696,phrases.,341.169014084507,3.4122681617736816,8,9696
9697,Perhaps,352.70833333333337,2.802670478820801,7,9697
9698,the,344.20833333333337,0.973056972026825,3,9698
9699,most,313.93055555555554,2.2198173999786377,4,9699
9700,dramatic,354.06944444444446,3.095966100692749,8,9700
9701,and,330.20833333333337,1.5577903985977173,3,9701
9702,disabling,323.69444444444446,5.777238845825195,9,9702
9703,tics,329.97222222222223,5.752273082733154,4,9703
9704,include,324.6666666666667,3.8828954696655273,7,9704
9705,motor,326.55555555555554,4.564062118530273,5,9705
9706,movements,348.0138888888889,4.479261875152588,9,9706
9707,that,355.5774647887324,2.093108892440796,4,9707
9708,result,329.01408450704224,3.978780508041382,6,9708
9709,in,322.80281690140845,1.2385810613632202,2,9709
9710,self-harm,342.90140845070425,6.4351115226745605,9,9710
9711,such,346.33802816901414,3.0436787605285645,4,9711
9712,as,346.92957746478874,0.8134760856628418,2,9712
9713,punching,336.12676056338034,6.049670696258545,8,9713
9714,oneself,344.3380281690141,5.098212718963623,7,9714
9715,in,367.4225352112676,1.9808268547058103,2,9715
9716,the,320.8611111111111,0.5470973253250122,3,9716
9717,"face,",326.59722222222223,3.1135025024414062,5,9717
9718,or,328.80555555555554,2.255033254623413,2,9718
9719,vocal,321.5492957746479,4.970386505126953,5,9719
9720,tics,359.69014084507046,5.769357681274414,4,9720
9721,including,334.2957746478873,4.122753143310547,9,9721
9722,"coprolalia,",485.41428571428577,5.940895080566406,11,9722
9723,which,504.9577464788733,2.569946765899658,5,9723
9724,involves,439.68055555555554,3.5713608264923096,8,9724
9725,uttering,375.30555555555554,5.628714561462402,8,9725
9726,swear,385.06944444444446,5.098212718963623,5,9726
9727,"words,",392.4722222222223,3.799564838409424,6,9727
9728,or,388.80555555555554,1.4855015277862549,2,9728
9729,"echolalia,",600.0555555555554,6.028775691986084,10,9729
9730,which,430.47222222222223,2.569946765899658,5,9730
9731,involves,358.20833333333337,3.5713608264923096,8,9731
9732,repeating,402.3888888888889,5.040396213531494,9,9732
9733,the,355.09722222222223,0.7443076372146606,3,9733
9734,words,346.2638888888889,3.1388659477233887,5,9734
9735,or,358.95714285714286,1.4855015277862549,2,9735
9736,phrases,368.5211267605634,3.4122681617736816,7,9736
9737,of,366.5070422535212,0.6847201585769653,2,9737
9738,others.,352.69014084507046,3.286827087402344,7,9738
9739,Tics,406.1142857142857,6.639578819274902,4,9739
9740,are,412.69014084507046,2.455649137496948,3,9740
9741,often,341.0,2.3004074096679688,5,9741
9742,worse,336.55555555555554,4.431183815002441,5,9742
9743,with,342.59722222222223,2.6412582397460938,4,9743
9744,excitement,347.8888888888889,3.197117328643799,10,9744
9745,or,361.30555555555554,2.656235218048096,2,9745
9746,anxiety,368.830985915493,4.608993053436279,7,9746
9747,and,340.02777777777777,0.6733830571174622,3,9747
9748,better,333.47222222222223,3.278221607208252,6,9748
9749,during,321.55555555555554,3.449287414550781,6,9749
9750,"calm,",316.6388888888889,5.021877765655518,5,9750
9751,focused,326.75,5.064755916595459,7,9751
9752,activities.,373.58333333333337,4.0273542404174805,11,9752
9753,Certain,399.93055555555554,3.859761238098145,7,9753
9754,physical,359.77777777777777,4.104079246520996,8,9754
9755,experiences,385.09859154929575,4.282966136932373,11,9755
9756,can,366.125,3.156702756881714,3,9756
9757,trigger,323.625,5.289978981018066,7,9757
9758,or,344.05555555555554,2.489173650741577,2,9758
9759,worsen,345.1388888888889,6.028775691986084,6,9759
9760,tics.,343.45070422535207,5.631010055541992,5,9760
9761,For,320.84507042253523,1.939103484153748,3,9761
9762,"example,",339.28169014084506,1.7420873641967771,8,9762
9763,tight,387.8591549295775,5.271498680114746,5,9763
9764,collars,377.6197183098592,5.724549293518066,7,9764
9765,may,394.3521126760563,2.961052894592285,3,9765
9766,trigger,351.1971830985916,5.313204765319824,7,9766
9767,neck,349.19718309859155,4.264732360839844,4,9767
9768,"tics,",346.19444444444446,6.089963436126709,5,9768
9769,or,340.04166666666663,2.308910608291626,2,9769
9770,hearing,342.9718309859155,4.050611972808838,7,9770
9771,another,327.0138888888889,3.821927309036255,7,9771
9772,person,357.80555555555554,2.624840259552002,6,9772
9773,sniff,322.34722222222223,5.874602794647217,5,9773
9774,or,332.30555555555554,2.430173635482788,2,9774
9775,throat-clear,345.5416666666667,4.121679306030273,12,9775
9776,may,339.6901408450704,3.381949186325073,3,9776
9777,trigger,336.40277777777777,5.313204765319824,7,9777
9778,the,321.375,1.599191427230835,3,9778
9779,production,308.80555555555554,3.5441036224365234,10,9779
9780,of,302.2916666666667,0.5970962643623352,2,9780
9781,similar,311.1666666666667,3.627996921539306,7,9781
9782,sounds.,326.6666666666667,4.390872955322266,7,9782
9783,Tics,349.7857142857143,6.639578819274902,4,9783
9784,come,366.6478873239436,3.4723353385925293,4,9784
9785,and,330.14084507042253,1.6824007034301758,3,9785
9786,go,333.5633802816901,3.2018184661865234,2,9786
9787,over,320.8169014084507,2.034807682037353,4,9787
9788,"time,",319.40277777777777,3.072272777557373,5,9788
9789,varying,314.09722222222223,4.9943060874938965,7,9789
9790,in,326.6111111111111,1.3393889665603638,2,9790
9791,"type,",309.5,3.089759826660156,5,9791
9792,"frequency,",321.79166666666663,5.09335994720459,10,9792
9793,"location,",334.95833333333337,4.310577392578125,9,9793
9794,and,324.7857142857143,1.315650224685669,3,9794
9795,severity.,348.5492957746479,4.476662635803223,9,9795
9796,The,340.14084507042253,0.9189621806144714,3,9796
9797,first,321.0571428571429,2.0202202796936035,5,9797
9798,symptoms,328.8405797101449,4.958905220031738,8,9798
9799,Tourette's,362.7571428571429,5.826203346252441,10,9799
9800,patients,381.5774647887324,4.227898120880127,8,9800
9801,experience,423.5633802816901,3.759072542190552,10,9801
9802,usually,356.9154929577465,4.371237277984619,7,9802
9803,occur,348.14084507042253,4.510394096374512,5,9803
9804,in,316.6338028169014,0.6889099478721619,2,9804
9805,the,311.91666666666663,0.5470973253250122,3,9805
9806,head,310.4428571428572,3.0145750045776367,4,9806
9807,and,322.0857142857143,1.2747914791107178,3,9807
9808,neck,330.2714285714286,4.499043941497803,4,9808
9809,"area,",359.2,3.934282779693604,5,9809
9810,though,341.35714285714283,4.548596382141113,6,9810
9811,they,336.1830985915493,1.3069759607315063,4,9811
9812,may,315.9718309859155,1.9087700843811035,3,9812
9813,progress,320.71830985915494,4.403059959411621,8,9813
9814,to,324.93055555555554,2.2256855964660645,2,9814
9815,include,328.5694444444445,3.0008583068847656,7,9815
9816,muscles,326.2638888888889,4.667688369750977,7,9816
9817,of,340.7887323943662,1.0416518449783323,2,9817
9818,the,302.375,0.5706213116645813,3,9818
9819,trunk,298.58333333333337,4.410793304443359,5,9819
9820,and,355.59722222222223,1.3804008960723877,3,9820
9821,extremities.,347.79166666666663,6.030075550079346,12,9821
9822,The,391.6478873239437,0.9189621806144714,3,9822
9823,symptoms,356.4507042253521,5.057082176208496,8,9823
9824,of,349.14084507042253,0.9132137298583984,2,9824
9825,Tourette's,318.2957746478873,6.3301544189453125,10,9825
9826,are,315.34722222222223,2.455649137496948,3,9826
9827,"involuntary,",340.15277777777777,5.721181392669678,12,9827
9828,but,332.40277777777777,2.935401678085327,3,9828
9829,there,334.27777777777777,1.5755997896194458,5,9829
9830,are,317.33333333333337,0.912998378276825,3,9830
9831,some,328.80555555555554,2.2144737243652344,4,9831
9832,people,316.90277777777777,1.9078590869903564,6,9832
9833,who,307.5492957746479,1.1435949802398682,3,9833
9834,can,298.2957746478873,1.8826560974121087,3,9834
9835,sometimes,305.49295774647885,4.432899475097656,9,9835
